ID,title,category,core_skills,further_skills,letter
14056,Techniker/in - Forsttechnik,Technikerweiterbildung,"['Betriebsmitteleinsatz planen', 'Forstgeräte, -maschinen', 'Forstschutz', 'Forstwirtschaft', 'Holzernte', 'Holzkunde', 'Maschineneinsatz (Landwirtschaft, Forst, Garten)', 'Waldpflegearbeiten', 'Waldwegebau, -arbeiten']","['Arbeitsvorbereitung', 'Bodenkunde', 'Holztransport', 'Jagdbetrieb, -wirtschaft', 'Jägerprüfung (Jagdschein)', 'Kalkulation', 'Kosten- und Leistungsrechnung', 'Kundenberatung, -betreuung', 'Landschaftspflege', 'Naturschutz', 'Personalwesen', 'Projektmanagement', 'Sachkundenachweis nach Pflanzenschutz-Sachkundeverordnung', 'Schädlingsbekämpfung', 'Verkauf', 'Waldumbau', 'Wartung, Reparatur, Instandhaltung', 'Wildbestandskontrolle']",T
6462,Techniker/in - Foto- und Medientechnik,Technikerweiterbildung,"['Betriebsmitteleinsatz planen', 'Bildbearbeitung, digital', 'Fotobildtechnik', 'Fotochemie', 'Fototechnische Herstellungsverfahren', 'Medientechnik', 'Qualitätsprüfung, Qualitätssicherung', 'Reprotechnik, Reprografie']","['Arbeitsvorbereitung', 'Datenübernahme, Datenaufbereitung', 'Einkauf, Beschaffung', 'Entwicklung', 'Farbmesstechnik (Druck)', 'Fertigungs-, Auftragssteuerung', 'Filmentwicklung', 'Kalkulation', 'Kopieherstellung (Foto, Film, Video)', 'Kosten- und Leistungsrechnung', 'Kundenberatung, -betreuung', 'Laborarbeiten, Labortechnik', 'Marketing', 'Personalwesen', 'Retuschieren (Fototechnik)', 'Vertrieb', 'Werbung']",T
5820,Techniker/in - Galvanotechnik,Technikerweiterbildung,"['Beschichtungstechnik', 'Betriebsmitteleinsatz planen', 'Elektrochemie', 'Galvanisieren', 'Galvanotechnik', 'Oberflächentechnik', 'Qualitätsprüfung, Qualitätssicherung']","['Arbeitsvorbereitung', 'Elektrotechnik', 'Fertigungs-, Auftragssteuerung', 'Fertigungstechnik', 'Galvanische Bäder ansetzen', 'Galvanoplastik', 'Kalkulation', 'Korrosionsschutz', 'Kundenberatung, -betreuung', 'Leiterplatten', 'Maschineneinrichtung, Anlageneinrichtung', 'Messtechnik', 'Pulverbeschichten', 'Umweltschutz, Umwelttechnik', 'Wärmebehandlung (Metall)', 'Werkstofftechnik']",T
660,"Techniker/in - Gartenbau (Garten-, Landschaftsbau)",Technikerweiterbildung,"['Anbau-, Anlagenplanung (Gartenbau)', 'Arbeitsvorbereitung', 'Ausschreibung, Vergabe, Leistungsbeschreibung', 'Bauleitung', 'Betriebsmitteleinsatz planen', 'Kalkulation', 'Terrassenbau', 'Vermessung', 'Wegebau']","['3D-Laserscanning', 'Aufmaß', 'Bewässerungstechnik', 'Drainagearbeiten, Rohrverlegungen', 'Düngung', 'Einkauf, Beschaffung', 'Kosten- und Leistungsrechnung', 'Kundenberatung, -betreuung', 'Landschaftspflege', 'Marketing', 'Maschineneinsatz (Landwirtschaft, Forst, Garten)', 'Naturschutz', 'Pflanzenschutz', 'Pflanzenzucht', 'Qualitätsprüfung, Qualitätssicherung', 'Sportplatzbau, Spielplatzbau', 'Stufenbau (Garten- und Landschaftsbau)', 'Wasseranlagenbau (Garten- und Landschaftsbau)']",T
58473,Techniker/in - Gartenbau (ohne Schwerpunkt),Technikerweiterbildung,"['Anbau-, Anlagenplanung (Gartenbau)', 'Arbeitsvorbereitung', 'Betriebsmitteleinsatz planen', 'Kalkulation', 'Kundenberatung, -betreuung', 'Maschineneinsatz (Landwirtschaft, Forst, Garten)', 'Produktionsgartenbau', 'Qualitätsprüfung, Qualitätssicherung']","['Bewässerungstechnik', 'Einkauf, Beschaffung', 'Freilandkultur', 'Gehölze vermehren und kultivieren', 'Gemüsebau', 'Kompostierung', 'Kosten- und Leistungsrechnung', 'Marketing', 'Naturschutz', 'Obstbau', 'Ökologischer Anbau, Biologischer Anbau', 'Pflanzenschutz', 'Pflanzenzucht', 'Sachkundenachweis nach Pflanzenschutz-Sachkundeverordnung', 'Schädlingsbekämpfung', 'Staudengärtnerei', 'Treibhausanbau', 'Wasseranlagenbau (Garten- und Landschaftsbau)', 'Zierpflanzenbau']",T
14565,Techniker/in - Gartenbau (Produktion und Vermarktung),Technikerweiterbildung,"['Anbau-, Anlagenplanung (Gartenbau)', 'Arbeitsvorbereitung', 'Betriebsmitteleinsatz planen', 'Bewässerungstechnik', 'Düngung', 'Kalkulation', 'Marketing', 'Pflanzenschutz', 'Pflanzenzucht', 'Produktionsgartenbau', 'Verkauf']","['Bodenkunde', 'Einkauf, Beschaffung', 'Freilandkultur', 'Gehölze vermehren und kultivieren', 'Gemüsebau', 'Kompostierung', 'Kundenberatung, -betreuung', 'Maschineneinsatz (Landwirtschaft, Forst, Garten)', 'Naturschutz', 'Obstbau', 'Ökologischer Anbau, Biologischer Anbau', 'Qualitätsprüfung, Qualitätssicherung', 'Saatzucht', 'Sachkundenachweis nach Pflanzenschutz-Sachkundeverordnung', 'Schädlingsbekämpfung', 'Staudengärtnerei', 'Treibhausanbau', 'Veredeln (Gartenbau)', 'Zierpflanzenbau']",T
15686,Techniker/in - Gebäudesystemtechnik,Technikerweiterbildung,"['Betriebsmitteleinsatz planen', 'Gebäudesystemtechnik, Gebäudeleittechnik', 'Haustechnik', 'Heizungstechnik', 'Kalkulation', 'Klimatechnik', 'Konstruktion', 'Kundenberatung, -betreuung', 'Lichttechnik, Beleuchtung', 'Lüftungstechnik', 'Mess-, Steuer-, Regeltechnik (MSR)', 'Projektierung', 'Qualitätsprüfung, Qualitätssicherung', 'Sanitärtechnik']","['Arbeitsvorbereitung', 'Bäder- und Schwimmbadtechnik', 'CAD (Computer Aided Design)-Systeme anwenden', 'Connected-Building-Lösungen', 'Direct-Digital-Control-Gebäudeautomation', 'Druckprüfung (Rohrleitungs-, Behälterbau)', 'Energiespartechnik', 'Fotovoltaik', 'Instandhaltungsmanagement', 'Korrosionsschutz', 'Kundendienst', 'Sachkundenachweis nach § 5 Chemikalien-Klimaschutzverordnung', 'Smart Home', 'Solarthermie', 'SPS-Programmierung, SPS-Technik', 'Versorgungstechnik', 'Wartung, Reparatur, Instandhaltung']",T
6067,Techniker/in - Geologietechnik,Technikerweiterbildung,"['3D-Laserscanning', 'Baugrunduntersuchung', 'Betriebsmitteleinsatz planen', 'Exploitation (Nutzbarmachen von Lagerstätten)', 'Exploration (Erschließen von Lagerstätten)', 'Geologie', 'Geotechnik', 'Prospektion (Erkunden von Bodenschätzen)']","['Arbeitsvorbereitung', 'Geophysik', 'Grundbau', 'Hydrogeologie', 'Kartografie', 'Kosten- und Leistungsrechnung', 'Laborarbeiten, Labortechnik', 'Lagerstättenkunde', 'Messtechnik', 'Mineralogie', 'Petrologie, -grafie', 'Tiefbohrtechnik', 'Umweltrecht', 'Umweltverträglichkeitsprüfung']",T
5776,Techniker/in - Gießereitechnik,Technikerweiterbildung,"['Betriebsmitteleinsatz planen', 'Formen (Gießerei)', 'Formstoffaufbereitung (Gießerei)', 'Gießereitechnik', 'Legieren', 'Maschinenformen (Gießerei)', 'Qualitätsprüfung, Qualitätssicherung', 'Schmelztechnik (Metall)', 'Werkstoffprüfung']","['Arbeitsvorbereitung', 'Betriebstechnik', 'CAD (Computer Aided Design)-Systeme anwenden', 'CAM-, CIM-Systeme anwenden', 'Elektrotechnik', 'Fertigungs-, Auftragssteuerung', 'Formenbau', 'Formeneinrichten (Gießerei)', 'Kalkulation', 'Konstruktion', 'Kundenberatung, -betreuung', 'Maschineneinrichtung, Anlageneinrichtung', 'Mess-, Steuer-, Regeltechnik (MSR)', 'Wärmebehandlung (Metall)', 'Wartung, Reparatur, Instandhaltung', 'Werkstofftechnik']",T
5986,Techniker/in - Glastechnik (Glasbautechnik),Technikerweiterbildung,"['Aufmaß', 'Betriebsmitteleinsatz planen', 'CAD (Computer Aided Design)-Systeme anwenden', 'Fassadenbau, -technik', 'Fertigungstechnik', 'Ganzglaskonstruktionen', 'Glasbau', 'Glastechnik (Herstellung, Verarbeitung)', 'Kalkulation', 'Konstruktion', 'Qualitätsprüfung, Qualitätssicherung', 'Technisches Zeichnen']","['Arbeitsvorbereitung', 'Einkauf, Beschaffung', 'Entwurf', 'Fenster- und Türenbau, -montage', 'Fertigungs-, Auftragssteuerung', 'Glasveredelung', 'Kosten- und Leistungsrechnung', 'Kundenberatung, -betreuung', 'Marketing', 'Maschineneinrichtung, Anlageneinrichtung', 'Personalwesen', 'Vertrieb', 'Wartung, Reparatur, Instandhaltung']",T
5983,Techniker/in - Glastechnik (Glashüttentechnik),Technikerweiterbildung,"['Betriebsmitteleinsatz planen', 'Entwicklung', 'Fertigungstechnik', 'Gemengemachen (Glas)', 'Glastechnik (Herstellung, Verarbeitung)', 'Glasveredelung', 'Maschineneinrichtung, Anlageneinrichtung', 'Maschinenglasmachen', 'Mechanische Glasbearbeitung', 'Qualitätsprüfung, Qualitätssicherung', 'Rohstoffaufbereitung']","['Arbeitsvorbereitung', 'Einkauf, Beschaffung', 'Fertigungs-, Auftragssteuerung', 'Glasblasen', 'Glasschleifen', 'Kalkulation', 'Kosten- und Leistungsrechnung', 'Kundenberatung, -betreuung', 'Marketing', 'Mess-, Steuer-, Regeltechnik (MSR)', 'Personalwesen', 'Vertrieb', 'Wartung, Reparatur, Instandhaltung', 'Werkstoffprüfung']",T
134253,Techniker/in - Glastechnik (ohne Schwerpunkt),Technikerweiterbildung,"['Betriebsmitteleinsatz planen', 'CAD (Computer Aided Design)-Systeme anwenden', 'Fertigungstechnik', 'Ganzglaskonstruktionen', 'Glasbau', 'Glastechnik (Herstellung, Verarbeitung)', 'Glasveredelung', 'Kalkulation', 'Konstruktion', 'Qualitätsprüfung, Qualitätssicherung', 'Technisches Zeichnen']","['3D-Drucken', 'Arbeitsvorbereitung', 'Aufmaß', 'Einkauf, Beschaffung', 'Entwurf', 'Fassadenbau, -technik', 'Fenster- und Türenbau, -montage', 'Fertigungs-, Auftragssteuerung', 'Glasbeschichten', 'Glasdruck', 'Kosten- und Leistungsrechnung', 'Kundenberatung, -betreuung', 'Marketing', 'Maschineneinrichtung, Anlageneinrichtung', 'Personalwesen', 'Vertrieb', 'Wartung, Reparatur, Instandhaltung']",T
5984,Techniker/in - Glastechnik (Optik),Technikerweiterbildung,"['Betriebsmitteleinsatz planen', 'Feinoptik', 'Fertigungstechnik', 'Justieren', 'Kalkulation', 'Konstruktion', 'Qualitätsprüfung, Qualitätssicherung', 'Technische Optik', 'Technisches Zeichnen']","['Arbeitsvorbereitung', 'CAD (Computer Aided Design)-Systeme anwenden', 'CAD-Anwendung 2-D-Technik', 'CAD-Anwendung 3-D-Technik', 'CNC-Kenntnisse, CNC-Programmieren', 'Einkauf, Beschaffung', 'Entwicklung', 'Entwurf', 'Fertigungs-, Auftragssteuerung', 'Glastechnik (Herstellung, Verarbeitung)', 'Kosten- und Leistungsrechnung', 'Kundenberatung, -betreuung', 'Marketing', 'Maschinentechnik', 'Personalwesen', 'Vertrieb', 'Wartung, Reparatur, Instandhaltung', 'Werkstoffprüfung']",T
6069,Techniker/in - Grabungstechnik,Technikerweiterbildung,"['Archäologie', 'Ausgrabungen', 'Betriebsmitteleinsatz planen', 'Kartografie', 'Paläontologie', 'Vermessung']","['Arbeitsvorbereitung', 'Bodenkunde', 'Denkmalpflege', 'Kosten- und Leistungsrechnung', 'Luftbildauswertung', 'Öffentlichkeitsarbeit, Public Relations', 'Personalplanung', 'Photogrammetrie', 'Topografie', 'Wissenschaftliche Dokumentation']",T
5458,"Techniker/in - Heizungs-, Lüftungs-, Klimatechnik",Technikerweiterbildung,"['Betriebsmitteleinsatz planen', 'Haustechnik', 'Heizungstechnik', 'Kalkulation', 'Klimatechnik', 'Konstruktion', 'Kundendienst', 'Lüftungstechnik', 'Mess-, Steuer-, Regeltechnik (MSR)', 'Projektierung', 'Qualitätsprüfung, Qualitätssicherung', 'Schweißtechnik', 'Versorgungstechnik']","['Arbeitsvorbereitung', 'Bäder- und Schwimmbadtechnik', 'CAD (Computer Aided Design)-Systeme anwenden', 'Druckprüfung (Rohrleitungs-, Behälterbau)', 'Energiespartechnik', 'Gebäudesystemtechnik, Gebäudeleittechnik', 'Korrosionsschutz', 'Kundenberatung, -betreuung', 'Montage (Versorgungstechnik)', 'Solarthermie', 'SPS-Programmierung, SPS-Technik', 'Tankanlagen', 'Wartung, Reparatur, Instandhaltung', 'Wartungs- und Instandhaltungsroboter']",T
123342,Techniker/in - Holztechnik (Modell- und Formenbau),Technikerweiterbildung,"['Ansichts-, Schau-, Werbemodelle', 'Architekturmodellbau', 'Automatisierungstechnik, Prozessautomatisierung', 'Betriebsmitteleinsatz planen', 'Biologie-, Medizinunterrichtsmodelle', 'Fertigungstechnik', 'Formenbau', 'Holzkonstruktionsbau', 'Holztechnik', 'Kunststoffmodellbau', 'Metallmodellbau', 'Modelle, Musterstücke anfertigen', 'Qualitätsprüfung, Qualitätssicherung', 'Schablonenformen']","['Arbeitsvorbereitung', 'Betriebstechnik', 'CAD (Computer Aided Design)-Systeme anwenden', 'CAM-, CIM-Systeme anwenden', 'CNC-Kenntnisse, CNC-Programmieren', 'Einkauf, Beschaffung', 'Entwurf', 'Fertigungs-, Auftragssteuerung', 'Gießereitechnik', 'Holzkunde', 'Kalkulation', 'Karosseriebau', 'Konstruktion', 'Kosten- und Leistungsrechnung', 'Modellgießen']",T
5966,Techniker/in - Holztechnik (Möbelbau und Raumgestaltung),Technikerweiterbildung,"['Betriebsmitteleinsatz planen', 'Fertigungstechnik', 'Holzmöbelbau', 'Holztechnik', 'Innenausbau (Holz)', 'Konstruktion', 'Qualitätsprüfung, Qualitätssicherung', 'Raumgestaltung']","['Arbeitsvorbereitung', 'Aufmaß', 'Baubetrieb', 'Einkauf, Beschaffung', 'Entwurf', 'Fertigungs-, Auftragssteuerung', 'Holzkonstruktionsbau', 'Holzkunde', 'Holzoberflächenbearbeitung', 'Kalkulation', 'Kosten- und Leistungsrechnung', 'Kundenberatung, -betreuung', 'Ladenbau', 'Montage (Möbel, Küchen, Raumausstattung, Messebau)', 'Oberflächen behandeln, veredeln', 'Vertrieb']",T
5958,Techniker/in - Holztechnik (ohne Schwerpunkt),Technikerweiterbildung,"['Arbeitsvorbereitung', 'Automatisierungstechnik, Prozessautomatisierung', 'Betriebsmitteleinsatz planen', 'Fertigungs-, Auftragssteuerung', 'Fertigungstechnik', 'Holzbauteile herstellen', 'Holzkonstruktionsbau', 'Holzmöbelbau', 'Holztechnik', 'Kalkulation', 'Konstruktion', 'Projektierung', 'Qualitätsprüfung, Qualitätssicherung']","['Akquisition', 'Betriebstechnik', 'CAD (Computer Aided Design)-Systeme anwenden', 'CAM-, CIM-Systeme anwenden', 'CNC-Kenntnisse, CNC-Programmieren', 'Einkauf, Beschaffung', 'Entwurf', 'Holzkunde', 'Innenausbau (Holz)', 'Kosten- und Leistungsrechnung', 'Kundenberatung, -betreuung', 'Marketing', 'Raumgestaltung', 'Vertrieb']",T
7849,Techniker/in - Informatik (Betriebsinformatik),Technikerweiterbildung,"['Angewandte Informatik', 'Automatisierungstechnik, Prozessautomatisierung', 'EDV-Anwender-Training', 'Fertigungstechnik', 'Hardwareinstallation, Softwareinstallation', 'Informationstechnik, Computertechnik', 'Produktionsplanungssysteme (PPS)', 'Programmieren', 'Qualitätsprüfung, Qualitätssicherung', 'Roboter- und Handhabungstechnik', 'Sicherheitssysteme (IT), Datensicherheit', 'Softwaretechnik, Software-Engineering', 'SPS-Programmierung, SPS-Technik', 'Systembetreuung, Systemadministration, Systemverwaltung']","['Anwenderberatung, Anwender-Support (IT)', 'Arbeitsvorbereitung', 'CAD (Computer Aided Design)-Systeme anwenden', 'CAM-, CIM-Systeme anwenden', 'CNC-Kenntnisse, CNC-Programmieren', 'Datenübernahme, Datenaufbereitung', 'Enterprise Application Integration (EAI)', 'Kalkulation', 'Kundendienst', 'Mess-, Steuer-, Regeltechnik (MSR)', 'Mikrocomputer-, Mikroprozessortechnik', 'Technische Informatik', 'Vertrieb']",T
58471,Techniker/in - Informatik (Netzwerktechnologie),Technikerweiterbildung,"['Hardwareinstallation, Softwareinstallation', 'Informationstechnik, Computertechnik', 'Kalkulation', 'Netzwerkadministration, -management, -organisation', 'Programmieren', 'Qualitätsprüfung, Qualitätssicherung', 'Softwaretechnik, Software-Engineering', 'Systembetreuung, Systemadministration, Systemverwaltung', 'Wirtschaftsinformatik']","['Anwenderberatung, Anwender-Support (IT)', 'Arbeitsvorbereitung', 'Client-Management', 'Datenbankadministration, -management, -organisation', 'Datenübernahme, Datenaufbereitung', 'EDV-Anwender-Training', 'Kundendienst', 'Vertrieb']",T
7845,Techniker/in - Informatik (technische Informatik),Technikerweiterbildung,"['Angewandte Informatik', 'Automatisierungstechnik, Prozessautomatisierung', 'Client-Servertechnik', 'Datenbankadministration, -management, -organisation', 'EDV-Anwender-Training', 'Hardwareinstallation, Softwareinstallation', 'Informationstechnik, Computertechnik', 'Netzwerkadministration, -management, -organisation', 'Programmieren', 'Qualitätsprüfung, Qualitätssicherung', 'Roboter- und Handhabungstechnik', 'Sicherheitssysteme (IT), Datensicherheit', 'Softwaretechnik, Software-Engineering', 'SPS-Programmierung, SPS-Technik', 'Systembetreuung, Systemadministration, Systemverwaltung', 'Technische Informatik']","['Anwenderberatung, Anwender-Support (IT)', 'Arbeitsvorbereitung', 'CAM-, CIM-Systeme anwenden', 'CNC-Kenntnisse, CNC-Programmieren', 'Datenübernahme, Datenaufbereitung', 'Fertigungstechnik', 'Kalkulation', 'Kundendienst', 'Mess-, Steuer-, Regeltechnik (MSR)', 'Mikrocomputer-, Mikroprozessortechnik', 'Produktionsplanungssysteme (PPS)', 'Vertrieb']",T
5460,Techniker/in - Kältetechnik,Technikerweiterbildung,"['Betriebsmitteleinsatz planen', 'Elektrotechnik', 'Kältetechnik', 'Klimatechnik', 'Konstruktion', 'Kühl-, Klimaanlagen', 'Mess-, Steuer-, Regeltechnik (MSR)', 'Montage (Versorgungstechnik)', 'Qualitätsprüfung, Qualitätssicherung', 'Wärme- und Kältedämmungen herstellen', 'Wartung, Reparatur, Instandhaltung']","['Arbeitsvorbereitung', 'CAD (Computer Aided Design)-Systeme anwenden', 'Elektroinstallation', 'Gebäudesystemtechnik, Gebäudeleittechnik', 'Haustechnik', 'Kalkulation', 'Korrosionsschutz', 'Kundenberatung, -betreuung', 'Kundendienst', 'Sachkundenachweis nach § 5 Chemikalien-Klimaschutzverordnung', 'Wartungs- und Instandhaltungsroboter']",T
6046,Techniker/in - Kardiotechnik,Technikerweiterbildung,"['Betriebsmitteleinsatz planen', 'Kardiotechnik', 'Laborarbeiten, Labortechnik', 'Medizintechnik, biomedizinische Technik', 'Messtechnik', 'Qualitätsprüfung, Qualitätssicherung', 'Rechtskenntnisse (Medizinprodukte)']","['Anwendungstechnik, Anwendungsberatung', 'Arbeitsvorbereitung', 'Biophysik', 'Dokumentation (technisch)', 'Elektronik', 'Elektrotechnik', 'Kalkulation', 'Kosten- und Leistungsrechnung', 'Mess-, Steuer-, Regeltechnik (MSR)', 'Mikrocomputer-, Mikroprozessortechnik']",T
5423,Techniker/in - Karosserie- und Fahrzeugbautechnik,Technikerweiterbildung,"['Betriebsmitteleinsatz planen', 'CAD (Computer Aided Design)-Systeme anwenden', 'Fahrwerktechnik', 'Fahrzeugbau, -technik', 'Karosseriebau', 'Konstruktion', 'Qualitätsprüfung, Qualitätssicherung']","['Arbeitsvorbereitung', 'Bremssysteme', 'CAM-, CIM-Systeme anwenden', 'CNC-Kenntnisse, CNC-Programmieren', 'Fahrzeuganhänger', 'Fahrzeugsysteme-Mechatronik', 'Hydraulik', 'Kalkulation', 'Kraftfahrzeugwartung, Kraftfahrzeugreparatur', 'Lidar-Technologien', 'Mess-, Steuer-, Regeltechnik (MSR)', 'Messen, Prüfen (Metalltechnik)', 'Oberflächentechnik', 'Rahmenrichten, -vermessen', 'Schweißtechnik']",T
5980,Techniker/in - Keramiktechnik,Technikerweiterbildung,"['Betriebsmitteleinsatz planen', 'Brennen (Keramik, Email)', 'Entwicklung', 'Fertigungstechnik', 'Formgestaltung', 'Keramdrehen', 'Keramformen', 'Keramgießen', 'Kerammassemachen', 'Kerammodelle anfertigen', 'Kerampressen', 'Keramtechnik', 'Konstruktion', 'Qualitätsprüfung, Qualitätssicherung', 'Rohstoffaufbereitung']","['Arbeitsvorbereitung', 'CAD (Computer Aided Design)-Systeme anwenden', 'CAM-, CIM-Systeme anwenden', 'Einkauf, Beschaffung', 'Entwurf', 'Fertigungs-, Auftragssteuerung', 'Kalkulation', 'Kosten- und Leistungsrechnung', 'Kundenberatung, -betreuung', 'Marketing', 'Maschineneinrichtung, Anlageneinrichtung', 'Personalwesen', 'Smarte Glas- und Keramik-Technologien', 'Vertrieb', 'Wartung, Reparatur, Instandhaltung', 'Werkstoffprüfung']",T
5842,Techniker/in - Korrosionsschutz,Technikerweiterbildung,"['Beschichtungstechnik', 'Betonsanierung', 'Betontechnologie', 'Betriebsmitteleinsatz planen', 'Korrosionsschutz', 'Oberflächentechnik', 'Qualitätsprüfung, Qualitätssicherung', 'Schadensanalyse']","['Arbeitsvorbereitung', 'Aufmaß', 'Dokumentation (technisch)', 'Elektrochemie', 'Entwicklung', 'Farben-, Lacktechnik', 'Galvanotechnik', 'Kalkulation', 'Kosten- und Leistungsrechnung', 'Kundenberatung, -betreuung', 'Laborarbeiten, Labortechnik', 'Oberflächen beschichten', 'Untergrundbehandeln', 'Verzinken']",T
5422,Techniker/in - Kraftfahrzeugtechnik,Technikerweiterbildung,"['Betriebsmitteleinsatz planen', 'CAD (Computer Aided Design)-Systeme anwenden', 'Elektro- und Hybridfahrzeuge', 'Fahrerassistenzsysteme', 'Fahrwerktechnik', 'Fahrzeugbau, -technik', 'Fahrzeugsysteme-Mechatronik', 'Fertigungstechnik', 'Hydraulik', 'Konstruktion', 'Kraftfahrzeugelektrik, Kraftfahrzeugelektronik', 'Kraftfahrzeugwartung, Kraftfahrzeugreparatur', 'Personenkraftwagentechnik', 'Pneumatik', 'Qualitätsprüfung, Qualitätssicherung']","['Arbeitsvorbereitung', 'Autonome Fahrsysteme', 'Bremsendienst', 'Bremssysteme', 'CAM-, CIM-Systeme anwenden', 'CNC-Kenntnisse, CNC-Programmieren', 'Fahrzeuganhänger', 'Fahrzeugbewertung', 'Getriebetechnik', 'Kalkulation', 'Karosseriebau', 'Lidar-Technologien', 'Mess-, Steuer-, Regeltechnik (MSR)', 'Rahmenrichten, -vermessen', 'Sachkundenachweis nach § 5 Chemikalien-Klimaschutzverordnung', 'Spur- und Sturzvermessung, -einstellung', 'Unfallinstandsetzung']",T
5992,Techniker/in - Kunststoff- und Kautschuktechnik,Technikerweiterbildung,"['Beschichtungstechnik', 'Betriebsmitteleinsatz planen', 'Entwicklung', 'Fertigungstechnik', 'Gummiauskleiden, -umkleiden', 'Kautschuk-, Gummiverarbeitung', 'Kautschuktechnologie', 'Kunststoffherstellung', 'Kunststofftechnik', 'Kunststoffverarbeitung', 'Maschineneinrichtung, Anlageneinrichtung', 'Qualitätsprüfung, Qualitätssicherung']","['Arbeitsvorbereitung', 'CAM-, CIM-Systeme anwenden', 'Einkauf, Beschaffung', 'Fertigungs-, Auftragssteuerung', 'Kalkulation', 'Kosten- und Leistungsrechnung', 'Kundenberatung, -betreuung', 'Marketing', 'Personalwesen', 'Polymer-, Kunststoffchemie', 'Reifenherstellung', 'Smarte Kunststoffe', 'Vertrieb', 'Wartung, Reparatur, Instandhaltung', 'Werkstoffprüfung']",T
